# SPDX-License-Identifier: MIT OR Apache-2.0
# index\tid\tprompt\tsemantic_group\tlength_m\twidth_m\theight_m\trelative_uncertainty\tcalibration_axis\tcalibration_weight\ttext_aware\tenvironment_class\tdimension_basis
218	living_room	living room	STREET_OBJECT	6.0	5.0	2.5	0.14	NONE	0.0	false	INDOOR	explicit representative size
219	dining_room	dining room	STREET_OBJECT	5.0	4.0	2.5	0.14	NONE	0.0	false	INDOOR	explicit representative size
220	classroom	classroom	STREET_OBJECT	7.0	5.0	2.5	0.16	NONE	0.0	false	INDOOR	explicit representative size
221	conference_room	conference room	STREET_OBJECT	7.0	5.0	2.5	0.16	NONE	0.0	false	INDOOR	explicit representative size
222	hallway	hallway	INTERIOR_STRUCTURE	12.0	2.5	2.5	0.12	NONE	0.0	false	TRANSITION	explicit representative size
223	corridor	corridor	INTERIOR_STRUCTURE	12.0	2.5	2.5	0.12	NONE	0.0	false	TRANSITION	explicit representative size
224	aisle	aisle	STREET_OBJECT	0.5	0.5	0.5	0.5	NONE	0.0	false	BOTH	family default for general_object
225	lobby	lobby	STREET_OBJECT	8.0	7.0	3.5	0.16	NONE	0.0	false	INDOOR	explicit representative size
226	waiting_room	waiting room	STREET_OBJECT	6.0	4.0	2.5	0.16	NONE	0.0	false	INDOOR	explicit representative size
227	clinic	clinic	STREET_OBJECT	8.0	5.0	2.5	0.18	NONE	0.0	false	INDOOR	explicit representative size
228	hospital	hospital	STREET_OBJECT	12.0	8.0	2.5	0.18	NONE	0.0	false	INDOOR	explicit representative size
229	pharmacy	pharmacy	STREET_OBJECT	3.0	2.0	2.5	0.18	NONE	0.0	false	INDOOR	explicit representative size
230	restaurant	restaurant	STREET_OBJECT	8.0	6.0	2.5	0.18	NONE	0.0	false	INDOOR	explicit representative size
231	cafe	cafe	STREET_OBJECT	3.0	2.0	2.5	0.18	NONE	0.0	false	INDOOR	explicit representative size
232	store	store	STREET_OBJECT	5.0	3.0	3.0	0.18	NONE	0.0	false	INDOOR	explicit representative size
233	supermarket	supermarket	STREET_OBJECT	12.0	8.0	3.5	0.18	NONE	0.0	false	INDOOR	explicit representative size
234	mall	mall	STREET_OBJECT	30.0	20.0	4.0	0.2	NONE	0.0	false	INDOOR	explicit representative size
235	park	park	STREET_OBJECT	50.0	50.0	4.0	0.2	NONE	0.0	false	BOTH	explicit representative size
236	entrance	entrance	INTERIOR_STRUCTURE	1.2	0.4	2.2	0.1	BOTH	0.648	false	TRANSITION	explicit representative size
237	bulletin_board	bulletin board	TEXT_REGION	0.6	0.05	0.4	0.22	NONE	0.0	true	BOTH	family default for scene_text
238	notice_board	notice board	TEXT_REGION	0.6	0.05	0.4	0.22	NONE	0.0	true	BOTH	family default for scene_text
239	directory_sign	directory sign	TEXT_REGION	0.6	0.05	0.4	0.22	NONE	0.0	true	OUTDOOR	family default for scene_text
240	information_board	information board	TEXT_REGION	0.6	0.05	0.4	0.22	NONE	0.0	true	OUTDOOR	family default for scene_text
241	digital_sign	digital sign	TEXT_REGION	0.6	0.05	0.4	0.22	NONE	0.0	true	OUTDOOR	family default for scene_text
242	display_screen	display screen	STREET_OBJECT	0.5	0.5	0.5	0.5	NONE	0.0	false	BOTH	family default for general_object
243	mail_envelope	mail envelope	STREET_OBJECT	0.16	0.11	0.001	0.05	BOTH	0.171	false	BOTH	explicit representative size
244	book_page	book page	TEXT_REGION	0.21	0.297	0.001	0.05	BOTH	0.171	true	INDOOR	explicit representative size
245	contract	contract	TEXT_REGION	0.21	0.297	0.001	0.2	NONE	0.0	true	BOTH	family default for document_text
246	manual_page	manual page	TEXT_REGION	0.21	0.297	0.001	0.2	NONE	0.0	true	INDOOR	family default for document_text
247	newspaper_page	newspaper page	TEXT_REGION	0.21	0.297	0.001	0.2	NONE	0.0	true	INDOOR	family default for document_text
248	magazine_page	magazine page	TEXT_REGION	0.21	0.297	0.001	0.2	NONE	0.0	true	INDOOR	family default for document_text
249	check	check	TEXT_REGION	0.21	0.297	0.001	0.2	NONE	0.0	true	BOTH	family default for document_text
250	passport	passport	TEXT_REGION	0.21	0.297	0.001	0.2	NONE	0.0	true	BOTH	family default for document_text
251	bank_statement	bank statement	TEXT_REGION	0.21	0.297	0.001	0.2	NONE	0.0	true	BOTH	family default for document_text
252	calendar_page	calendar page	TEXT_REGION	0.21	0.297	0.001	0.2	NONE	0.0	true	INDOOR	family default for document_text
253	worksheet	worksheet	TEXT_REGION	0.21	0.297	0.001	0.2	NONE	0.0	true	INDOOR	family default for document_text
254	memo	memo	TEXT_REGION	0.21	0.297	0.001	0.2	NONE	0.0	true	INDOOR	family default for document_text
255	postcard	postcard	TEXT_REGION	0.21	0.297	0.001	0.2	NONE	0.0	true	INDOOR	family default for document_text
256	ledger	ledger	TEXT_REGION	0.21	0.297	0.001	0.2	NONE	0.0	true	INDOOR	family default for document_text
257	application_form	application form	TEXT_REGION	0.21	0.297	0.001	0.2	NONE	0.0	true	INDOOR	family default for document_text
258	notebook_page	notebook page	TEXT_REGION	0.21	0.297	0.001	0.2	NONE	0.0	true	INDOOR	family default for document_text
259	door_frame	door frame	INTERIOR_STRUCTURE	0.9	0.12	2.1	0.05	BOTH	0.6912	false	TRANSITION	explicit representative size
260	doorframe	doorframe	INTERIOR_STRUCTURE	0.9	0.12	2.1	0.05	BOTH	0.6912	false	TRANSITION	explicit representative size
261	door_handle	door handle	INTERIOR_STRUCTURE	0.15	0.05	0.12	0.05	BOTH	0.684	false	BOTH	explicit representative size
262	door_knob	door knob	INTERIOR_STRUCTURE	0.1	0.1	0.1	0.06	BOTH	0.6768	false	BOTH	explicit representative size
263	latch	latch	INTERIOR_STRUCTURE	0.08	0.04	0.06	0.08	BOTH	0.6624	false	BOTH	explicit representative size
264	archway	archway	INTERIOR_STRUCTURE	1.5	0.25	2.4	0.1	BOTH	0.648	false	TRANSITION	explicit representative size
265	vestibule	vestibule	INTERIOR_STRUCTURE	3.0	2.5	2.4	0.16	NONE	0.0	false	TRANSITION	explicit representative size
266	sliding_door	sliding door	INTERIOR_STRUCTURE	0.9	0.04	2.1	0.05	BOTH	0.684	false	TRANSITION	explicit representative size
267	swing_door	swing door	INTERIOR_STRUCTURE	0.9	0.04	2.1	0.05	BOTH	0.684	false	TRANSITION	explicit representative size
268	revolving_door	revolving door	INTERIOR_STRUCTURE	2.2	2.2	2.4	0.1	BOTH	0.648	false	TRANSITION	explicit representative size
269	glass_door	glass door	INTERIOR_STRUCTURE	0.9	0.04	2.1	0.05	BOTH	0.684	false	TRANSITION	explicit representative size
270	loading_dock_door	loading dock door	INTERIOR_STRUCTURE	2.4	0.1	2.6	0.08	BOTH	0.6624	false	TRANSITION	explicit representative size
271	double_door	double door	INTERIOR_STRUCTURE	1.8	0.04	2.1	0.06	BOTH	0.6768	false	TRANSITION	explicit representative size
272	automatic_door	automatic door	INTERIOR_STRUCTURE	0.9	0.06	2.1	0.06	BOTH	0.6768	false	TRANSITION	explicit representative size
273	screen_door	screen door	INTERIOR_STRUCTURE	0.9	0.04	2.1	0.08	BOTH	0.6624	false	TRANSITION	explicit representative size
274	french_door	french door	INTERIOR_STRUCTURE	1.8	0.04	2.1	0.08	BOTH	0.6624	false	TRANSITION	explicit representative size
275	barn_door	barn door	INTERIOR_STRUCTURE	1.2	0.05	2.2	0.1	BOTH	0.648	false	TRANSITION	explicit representative size
276	garage_door	garage door	INTERIOR_STRUCTURE	2.4	0.08	2.4	0.08	BOTH	0.6624	false	TRANSITION	explicit representative size
277	cabinet_door	cabinet door	INTERIOR_STRUCTURE	0.5	0.02	0.7	0.12	BOTH	0.6336	false	TRANSITION	explicit representative size
278	closet_door	closet door	INTERIOR_STRUCTURE	0.8	0.04	2.1	0.1	BOTH	0.648	false	TRANSITION	explicit representative size
279	hinged_door	hinged door	INTERIOR_STRUCTURE	0.9	0.04	2.1	0.06	BOTH	0.6768	false	TRANSITION	explicit representative size
280	security_door	security door	INTERIOR_STRUCTURE	0.9	0.08	2.1	0.08	BOTH	0.6624	false	TRANSITION	explicit representative size
281	saloon_door	saloon door	INTERIOR_STRUCTURE	1.2	0.04	1.6	0.12	BOTH	0.6336	false	TRANSITION	explicit representative size
282	fire_door	fire door	INTERIOR_STRUCTURE	0.9	0.08	2.1	0.08	BOTH	0.6624	false	TRANSITION	explicit representative size
283	pathway	pathway	PEDESTRIAN_INFRASTRUCTURE	10.0	1.8	0.01	0.25	NONE	0.0	false	OUTDOOR	family default for navigation_surface
284	footpath	footpath	PEDESTRIAN_INFRASTRUCTURE	10.0	1.8	0.01	0.25	NONE	0.0	false	OUTDOOR	family default for navigation_surface
285	passage	passage	PEDESTRIAN_INFRASTRUCTURE	10.0	1.8	0.01	0.25	NONE	0.0	false	TRANSITION	family default for navigation_surface
286	route	route	PEDESTRIAN_INFRASTRUCTURE	10.0	1.8	0.01	0.25	NONE	0.0	false	TRANSITION	family default for navigation_surface
287	lane	lane	PEDESTRIAN_INFRASTRUCTURE	10.0	1.8	0.01	0.25	NONE	0.0	false	TRANSITION	family default for navigation_surface
288	boardwalk	boardwalk	PEDESTRIAN_INFRASTRUCTURE	10.0	1.8	0.01	0.25	NONE	0.0	false	OUTDOOR	family default for navigation_surface
289	catwalk	catwalk	PEDESTRIAN_INFRASTRUCTURE	10.0	1.8	0.01	0.25	NONE	0.0	false	OUTDOOR	family default for navigation_surface
290	bridge	bridge	PEDESTRIAN_INFRASTRUCTURE	10.0	1.8	0.01	0.25	NONE	0.0	false	TRANSITION	family default for navigation_surface
291	pedestrian_bridge	pedestrian bridge	PEDESTRIAN_INFRASTRUCTURE	10.0	1.8	0.01	0.25	NONE	0.0	false	TRANSITION	family default for navigation_surface
292	footbridge	footbridge	PEDESTRIAN_INFRASTRUCTURE	10.0	1.8	0.01	0.25	NONE	0.0	false	TRANSITION	family default for navigation_surface
293	underpass	underpass	PEDESTRIAN_INFRASTRUCTURE	10.0	1.8	0.01	0.25	NONE	0.0	false	TRANSITION	family default for navigation_surface
294	overpass	overpass	PEDESTRIAN_INFRASTRUCTURE	10.0	1.8	0.01	0.25	NONE	0.0	false	TRANSITION	family default for navigation_surface
295	pedestrian_tunnel	pedestrian tunnel	PEDESTRIAN_INFRASTRUCTURE	10.0	1.8	0.01	0.25	NONE	0.0	false	TRANSITION	family default for navigation_surface
296	curb_cut	curb cut	PEDESTRIAN_INFRASTRUCTURE	10.0	1.8	0.01	0.25	NONE	0.0	false	TRANSITION	family default for navigation_surface
297	garden_path	garden path	PEDESTRIAN_INFRASTRUCTURE	10.0	1.8	0.01	0.25	NONE	0.0	false	OUTDOOR	family default for navigation_surface
298	dirt_path	dirt path	PEDESTRIAN_INFRASTRUCTURE	10.0	1.8	0.01	0.25	NONE	0.0	false	OUTDOOR	family default for navigation_surface
299	paved_path	paved path	PEDESTRIAN_INFRASTRUCTURE	10.0	1.8	0.01	0.25	NONE	0.0	false	OUTDOOR	family default for navigation_surface
300	stone_path	stone path	PEDESTRIAN_INFRASTRUCTURE	10.0	1.8	0.01	0.25	NONE	0.0	false	OUTDOOR	family default for navigation_surface
301	brick_path	brick path	PEDESTRIAN_INFRASTRUCTURE	10.0	1.8	0.01	0.25	NONE	0.0	false	OUTDOOR	family default for navigation_surface
302	service_corridor	service corridor	PEDESTRIAN_INFRASTRUCTURE	10.0	1.8	0.01	0.25	NONE	0.0	false	TRANSITION	family default for navigation_surface
303	side_path	side path	PEDESTRIAN_INFRASTRUCTURE	10.0	1.8	0.01	0.25	NONE	0.0	false	BOTH	family default for navigation_surface
304	park_bench	park bench	STREET_OBJECT	1.8	0.55	0.85	0.07	BOTH	0.3534	false	OUTDOOR	explicit representative size
305	picnic_bench	picnic bench	STREET_OBJECT	1.8	1.5	0.75	0.08	BOTH	0.3496	false	OUTDOOR	explicit representative size
306	outdoor_bench	outdoor bench	STREET_OBJECT	1.6	0.45	0.85	0.08	BOTH	0.3496	false	OUTDOOR	explicit representative size
307	indoor_bench	indoor bench	STREET_OBJECT	1.4	0.45	0.85	0.1	BOTH	0.342	false	INDOOR	explicit representative size
308	seating_bench	seating bench	STREET_OBJECT	1.5	0.45	0.55	0.1	BOTH	0.342	false	BOTH	explicit representative size
309	bench_seat	bench seat	STREET_OBJECT	0.45	0.45	0.45	0.12	BOTH	0.3344	false	BOTH	explicit representative size
310	empty_bench	empty bench	STREET_OBJECT	1.5	0.45	0.55	0.12	BOTH	0.3344	false	OUTDOOR	explicit representative size
311	vacant_bench	vacant bench	STREET_OBJECT	1.5	0.45	0.55	0.12	BOTH	0.3344	false	OUTDOOR	explicit representative size
312	occupied_bench	occupied bench	STREET_OBJECT	1.5	0.45	0.55	0.12	BOTH	0.3344	false	OUTDOOR	explicit representative size
313	seat	seat	STREET_OBJECT	0.45	0.45	0.45	0.1	BOTH	0.342	false	BOTH	explicit representative size
314	sitting_person	sitting person	STREET_OBJECT	1.5	0.45	0.55	0.1	NONE	0.0	false	BOTH	family default for bench
315	bus_stop_bench	bus stop bench	STREET_OBJECT	1.5	0.45	0.55	0.1	BOTH	0.342	false	OUTDOOR	explicit representative size
316	station_bench	station bench	STREET_OBJECT	1.8	0.45	0.55	0.1	BOTH	0.342	false	OUTDOOR	explicit representative size
317	stadium_bench	stadium bench	STREET_OBJECT	2.0	0.5	0.55	0.12	BOTH	0.3344	false	OUTDOOR	explicit representative size
318	garden_bench	garden bench	STREET_OBJECT	1.5	0.45	0.55	0.1	BOTH	0.342	false	OUTDOOR	explicit representative size
319	backless_bench	backless bench	STREET_OBJECT	1.5	0.45	0.45	0.1	BOTH	0.342	false	OUTDOOR	explicit representative size
320	bench_with_backrest	bench with backrest	STREET_OBJECT	1.8	0.55	0.85	0.08	BOTH	0.3496	false	OUTDOOR	explicit representative size
321	wooden_bench	wooden bench	STREET_OBJECT	1.5	0.45	0.55	0.1	BOTH	0.342	false	OUTDOOR	explicit representative size
322	metal_bench	metal bench	STREET_OBJECT	1.5	0.45	0.55	0.1	BOTH	0.342	false	OUTDOOR	explicit representative size
323	stone_bench	stone bench	STREET_OBJECT	1.6	0.5	0.55	0.12	BOTH	0.3344	false	OUTDOOR	explicit representative size
324	concrete_bench	concrete bench	STREET_OBJECT	1.6	0.5	0.55	0.12	BOTH	0.3344	false	OUTDOOR	explicit representative size
325	slatted_bench	slatted bench	STREET_OBJECT	1.5	0.45	0.55	0.1	BOTH	0.342	false	OUTDOOR	explicit representative size
326	folding_bench	folding bench	STREET_OBJECT	1.5	0.45	0.55	0.1	BOTH	0.342	false	OUTDOOR	explicit representative size
327	built_in_bench	built-in bench	STREET_OBJECT	1.8	0.45	0.45	0.1	BOTH	0.342	false	OUTDOOR	explicit representative size
328	fixed_bench	fixed bench	STREET_OBJECT	1.8	0.45	0.45	0.1	BOTH	0.342	false	OUTDOOR	explicit representative size
329	movable_bench	movable bench	STREET_OBJECT	1.5	0.45	0.55	0.1	BOTH	0.342	false	OUTDOOR	explicit representative size
